version,scope,model,contrast,family,F,S,U,records,original_run_ids
revised,omitReviewed,Luna,C-I,X24,0.5,0.0,0.0,R0195;R0196;R0197;R0198,89b02f40e7e1c551b2e01fad;91cf30fff79a01f84a7e43dc;32b99c5b1b2143df8367ceca;e6d110e649584901537e831a
revised,omitReviewed,Terra,C-N,F01,0.0,-1.0,1.0,R0211;R0212;R0215;R0216,2c8adbc5bc4bc9d039e84dfe;284c0c7565be7fb829d73ce4;2e0003053271d582a0c5cef4;9e904e0defd529b040b7c65c
revised,omitReviewed,Terra,C-N,F02,0.0,0.0,0.0,R0219;R0220;R0223;R0224,29acac044a958ba8be3066a8;b1e8e2e4e6fe841956533868;abc78c7790d4b751fd8cc7be;f6a33b9de8808dc42de88244
revised,omitReviewed,Terra,C-N,F04,0.0,0.0,0.0,R0227;R0228;R0231;R0232,08e54cd46cf155b0a7589bf4;e9c7575f00f390577297f6f8;003273dafef5c774314a5158;47113cf5ce8e50423a5cf6e0
revised,omitReviewed,Terra,C-N,F08,0.0,0.5,-0.5,R0235;R0236;R0239;R0240,658cc6b17edbb4d54bef4a26;d615a6e968062fcf51d6f37a;58e27ae9a48988e9705649c7;e0f896163d8621ef6cca60d1
revised,omitReviewed,Terra,C-N,F17,0.0,0.0,0.0,R0243;R0244;R0247;R0248,37dd660dbee5aafc77478991;16c6692dfea46b26c4f08a26;18307164654f717e628f8801;813c1a6bdeb8691f7a2e09a9
revised,omitReviewed,Terra,C-N,F20,0.0,-0.5,0.5,R0251;R0252;R0255;R0256,bbc903267bb754c4fb1233c2;9566a806691b147de62ee0a6;15c0c01ed7a34d7ae8e9433a;896beffa40e815574b560046
revised,omitReviewed,Terra,C-N,X02,-0.5,0.0,0.0,R0259;R0260;R0263;R0264,364f31375ec7eb9ff3343500;2da3f792449f456b380f1930;214707333d12ef01e7587d99;91eddb7566459c421f5fcef0
revised,omitReviewed,Terra,C-N,X11,0.0,0.0,0.0,R0283;R0284;R0287;R0288,ce80173624f71b3e5de6323b;53d3d98ec7c8027297c80981;6b802d6d1b20969147597a58;67af78f764e8137e1731e7c4
revised,omitReviewed,Terra,C-N,X20,0.0,0.0,0.0,R0291;R0292;R0295;R0296,05c83b4ed4f5d471f0a62c5c;57a511776dc0d2bdb7a3e9fb;82411d1b0432ca0da0d35dfd;51af388469f211dd8a256759
revised,omitReviewed,Terra,C-N,X24,0.0,0.0,0.0,R0299;R0300;R0303;R0304,9242bdbbc561fd496008d943;28c3255750ea6b80d33130df;46d81ed0aba65b11e825aaf6;6052a082affb1e12ec8f49c9
revised,omitReviewed,Terra,I-N,F01,0.0,0.0,0.0,R0213;R0214;R0215;R0216,451f6b33f7a9c3e0a5737763;5b2fa0a9f5ae551098cb62ec;2e0003053271d582a0c5cef4;9e904e0defd529b040b7c65c
revised,omitReviewed,Terra,I-N,F02,0.0,0.0,0.0,R0221;R0222;R0223;R0224,ee8249a17a1847847fd82981;fe9988e82f9786aaa6f6f9e7;abc78c7790d4b751fd8cc7be;f6a33b9de8808dc42de88244
revised,omitReviewed,Terra,I-N,F04,0.0,0.5,-0.5,R0229;R0230;R0231;R0232,44ba6a8cff87e1d77511b16d;008f28add6cd45197b6ca349;003273dafef5c774314a5158;47113cf5ce8e50423a5cf6e0
revised,omitReviewed,Terra,I-N,F08,0.0,0.0,0.0,R0237;R0238;R0239;R0240,6fab677f87e413a913cd625f;518e37aa72a170f980a40110;58e27ae9a48988e9705649c7;e0f896163d8621ef6cca60d1
revised,omitReviewed,Terra,I-N,F17,0.0,0.0,0.0,R0245;R0246;R0247;R0248,9ddf7291c7c03ee9ffc909ee;783c8f6dfac0ab0634e1d0f3;18307164654f717e628f8801;813c1a6bdeb8691f7a2e09a9
revised,omitReviewed,Terra,I-N,F20,0.0,-0.5,0.5,R0253;R0254;R0255;R0256,19b405b538e5167abf33ffb3;37fcfe1701aa999909b2ab03;15c0c01ed7a34d7ae8e9433a;896beffa40e815574b560046
revised,omitReviewed,Terra,I-N,X02,0.0,0.0,0.0,R0261;R0262;R0263;R0264,2536963dec45eedcb30b4bee;a2ae9bef402c19c67abdc858;214707333d12ef01e7587d99;91eddb7566459c421f5fcef0
revised,omitReviewed,Terra,I-N,X11,0.0,0.0,0.0,R0285;R0286;R0287;R0288,fe7cb975ef119852d4bedce0;e2343fcd907af66473586579;6b802d6d1b20969147597a58;67af78f764e8137e1731e7c4
revised,omitReviewed,Terra,I-N,X20,0.0,0.0,0.0,R0293;R0294;R0295;R0296,f738be227ad438672b96c6f4;169d235cf7cb54f31a163d6f;82411d1b0432ca0da0d35dfd;51af388469f211dd8a256759
revised,omitReviewed,Terra,I-N,X24,0.0,0.0,0.0,R0301;R0302;R0303;R0304,9561a5f1e429658272899e0f;6a85f6097165b2809138a775;46d81ed0aba65b11e825aaf6;6052a082affb1e12ec8f49c9
revised,omitReviewed,Terra,B-C,F01,0.0,1.0,-1.0,R0209;R0210;R0211;R0212,6c25b129b3b9128dbc83d365;1dcef041ba7502458b85e4f5;2c8adbc5bc4bc9d039e84dfe;284c0c7565be7fb829d73ce4
revised,omitReviewed,Terra,B-C,F02,0.0,0.0,0.0,R0217;R0218;R0219;R0220,f11ceecd000b4225b426df4f;901e03abedcff3b8ec01f990;29acac044a958ba8be3066a8;b1e8e2e4e6fe841956533868
revised,omitReviewed,Terra,B-C,F04,0.0,1.0,-1.0,R0225;R0226;R0227;R0228,413a6cc24cf778e77d2701ca;e83675dc9497de269d3e660d;08e54cd46cf155b0a7589bf4;e9c7575f00f390577297f6f8
revised,omitReviewed,Terra,B-C,F08,0.0,0.5,-0.5,R0233;R0234;R0235;R0236,92e8ca4946dbff61399fb5cc;ce2923bfe311b4a69659fe16;658cc6b17edbb4d54bef4a26;d615a6e968062fcf51d6f37a
revised,omitReviewed,Terra,B-C,F17,0.0,0.0,0.0,R0241;R0242;R0243;R0244,654223961b093cd2e19418db;ea360f810ce3a4d1355af6de;37dd660dbee5aafc77478991;16c6692dfea46b26c4f08a26
revised,omitReviewed,Terra,B-C,F20,0.0,0.0,0.0,R0249;R0250;R0251;R0252,d6e3ab0cc41bd672cf6108eb;72fb1816659f6df68a88a496;bbc903267bb754c4fb1233c2;9566a806691b147de62ee0a6
revised,omitReviewed,Terra,B-C,X11,0.0,0.0,0.0,R0281;R0282;R0283;R0284,aa37302931bebb0e8aa84bb3;4e0d06fb76a17002080a0e5c;ce80173624f71b3e5de6323b;53d3d98ec7c8027297c80981
revised,omitReviewed,Terra,B-C,X20,0.0,0.0,0.0,R0289;R0290;R0291;R0292,f1a8cbfb301e6dd865c47c5f;727e23baa815fd49bf61aa93;05c83b4ed4f5d471f0a62c5c;57a511776dc0d2bdb7a3e9fb
revised,omitReviewed,Terra,B-C,X24,0.0,0.0,0.0,R0297;R0298;R0299;R0300,7337f315c571e66620c16902;15dd585e51f5277650976544;9242bdbbc561fd496008d943;28c3255750ea6b80d33130df
revised,omitReviewed,Terra,C-I,F01,0.0,-1.0,1.0,R0211;R0212;R0213;R0214,2c8adbc5bc4bc9d039e84dfe;284c0c7565be7fb829d73ce4;451f6b33f7a9c3e0a5737763;5b2fa0a9f5ae551098cb62ec
revised,omitReviewed,Terra,C-I,F02,0.0,0.0,0.0,R0219;R0220;R0221;R0222,29acac044a958ba8be3066a8;b1e8e2e4e6fe841956533868;ee8249a17a1847847fd82981;fe9988e82f9786aaa6f6f9e7
revised,omitReviewed,Terra,C-I,F04,0.0,-0.5,0.5,R0227;R0228;R0229;R0230,08e54cd46cf155b0a7589bf4;e9c7575f00f390577297f6f8;44ba6a8cff87e1d77511b16d;008f28add6cd45197b6ca349
revised,omitReviewed,Terra,C-I,F08,0.0,0.5,-0.5,R0235;R0236;R0237;R0238,658cc6b17edbb4d54bef4a26;d615a6e968062fcf51d6f37a;6fab677f87e413a913cd625f;518e37aa72a170f980a40110
revised,omitReviewed,Terra,C-I,F17,0.0,0.0,0.0,R0243;R0244;R0245;R0246,37dd660dbee5aafc77478991;16c6692dfea46b26c4f08a26;9ddf7291c7c03ee9ffc909ee;783c8f6dfac0ab0634e1d0f3
revised,omitReviewed,Terra,C-I,F20,0.0,0.0,0.0,R0251;R0252;R0253;R0254,bbc903267bb754c4fb1233c2;9566a806691b147de62ee0a6;19b405b538e5167abf33ffb3;37fcfe1701aa999909b2ab03
revised,omitReviewed,Terra,C-I,X02,-0.5,0.0,0.0,R0259;R0260;R0261;R0262,364f31375ec7eb9ff3343500;2da3f792449f456b380f1930;2536963dec45eedcb30b4bee;a2ae9bef402c19c67abdc858
revised,omitReviewed,Terra,C-I,X11,0.0,0.0,0.0,R0283;R0284;R0285;R0286,ce80173624f71b3e5de6323b;53d3d98ec7c8027297c80981;fe7cb975ef119852d4bedce0;e2343fcd907af66473586579
revised,omitReviewed,Terra,C-I,X20,0.0,0.0,0.0,R0291;R0292;R0293;R0294,05c83b4ed4f5d471f0a62c5c;57a511776dc0d2bdb7a3e9fb;f738be227ad438672b96c6f4;169d235cf7cb54f31a163d6f
revised,omitReviewed,Terra,C-I,X24,0.0,0.0,0.0,R0299;R0300;R0301;R0302,9242bdbbc561fd496008d943;28c3255750ea6b80d33130df;9561a5f1e429658272899e0f;6a85f6097165b2809138a775
revised,omitReviewed,QwenNext,C-N,F01,0.0,-1.0,1.0,R0523;R0524;R0527;R0528,91dbfb9c629e326be654c746;3a60f8a18dd75ad6ac7e4297;ec63137bfe9156daa65a26b7;9bf1ac2071f815168310cca9
revised,omitReviewed,QwenNext,C-N,F02,0.0,0.0,0.0,R0531;R0532;R0535;R0536,6699c13e003bddf1a015b743;8121536f2e77a4e25a7cbe2c;e25c9c0ec6b1c7b00f7b5be4;d7859f9cda50e72c0c15fd26
revised,omitReviewed,QwenNext,C-N,F04,0.0,0.0,0.0,R0539;R0540;R0543;R0544,367866c96bd84145a890d152;45e6b0c4b19ee42b758f6f3b;fa927ec958bfe4563b23255e;9b3b52a5272a5a4013cb2506
revised,omitReviewed,QwenNext,C-N,F08,0.0,0.0,0.0,R0547;R0548;R0551;R0552,e066f6216859f4ea01a27e31;419204b051a6231e867d0ddf;f448ba9af0c7e87951541371;a34fc2b309f4df92e0e123a6
revised,omitReviewed,QwenNext,C-N,F17,0.0,0.0,0.0,R0555;R0556;R0559;R0560,1b1936908cf6d55e5f7f7612;c8d6e945e017b06e3a9ecd48;0ddcc8f5ad6c440f896d375a;60109255eb955e7c86443dcc
revised,omitReviewed,QwenNext,C-N,F20,0.0,0.0,0.0,R0563;R0564;R0567;R0568,3bcbbb3c826c24d4419fda2b;4b073213532c72384b3ce5cd;7d74824f43f9f6a90ba3378b;9280475d8efbf19e65b80605
revised,omitReviewed,QwenNext,C-N,X02,0.0,0.0,0.0,R0571;R0572;R0575;R0576,c82a54b725cfa58b08a01a2c;f1efcbc5e38fa0a750bb6fbb;9109b15085f076175770461c;58984699b9e279c20510c3d6
revised,omitReviewed,QwenNext,C-N,X11,-1.0,0.5,-0.5,R0595;R0596;R0599;R0600,eabeec11f9f9b17b85aab7ac;1bf6bacf0e1d4f30d24931b3;ab449c4bfe5cc002764329c9;f0ab57741fe9d2396d7f4037
revised,omitReviewed,QwenNext,C-N,X20,0.0,0.0,0.0,R0603;R0604;R0607;R0608,aeaef17cd4cadbe71eedf423;4a3e9986b0f06596093677cb;0b72e66630bfcb67d58225fa;44bd3a5f37dd86d56cbb8212
revised,omitReviewed,QwenNext,C-N,X24,0.5,0.0,0.0,R0611;R0612;R0615;R0616,137c1847236decde933a1430;d7d2d2fcffd90dd6d2de7f78;88f658f45f857aacaa158a08;1311387801d88a8baadc3736
revised,omitReviewed,QwenNext,I-N,F01,0.0,-0.5,0.5,R0525;R0526;R0527;R0528,89fd584e34996034cfcde687;5d04565c0801eef687f86a26;ec63137bfe9156daa65a26b7;9bf1ac2071f815168310cca9
revised,omitReviewed,QwenNext,I-N,F02,0.0,-0.5,0.5,R0533;R0534;R0535;R0536,df1da671979986bd16000415;776203fa8ba16391483e9b0f;e25c9c0ec6b1c7b00f7b5be4;d7859f9cda50e72c0c15fd26
revised,omitReviewed,QwenNext,I-N,F04,0.0,0.0,0.0,R0541;R0542;R0543;R0544,e451878f20564feca7c92494;e89457cb6da9713d3eef5ccd;fa927ec958bfe4563b23255e;9b3b52a5272a5a4013cb2506
revised,omitReviewed,QwenNext,I-N,F08,0.0,0.0,0.0,R0549;R0550;R0551;R0552,07f62830ba9986be23495a2b;738791854c158884a15d85e1;f448ba9af0c7e87951541371;a34fc2b309f4df92e0e123a6
revised,omitReviewed,QwenNext,I-N,F17,0.0,0.0,0.0,R0557;R0558;R0559;R0560,347799b220b32d70503cfe0c;6822e26005fa599b4cd3cf6f;0ddcc8f5ad6c440f896d375a;60109255eb955e7c86443dcc
revised,omitReviewed,QwenNext,I-N,F20,0.0,0.0,0.0,R0565;R0566;R0567;R0568,95143ec13496823429646480;9570d6bedf4f9ea75acf2284;7d74824f43f9f6a90ba3378b;9280475d8efbf19e65b80605
revised,omitReviewed,QwenNext,I-N,X02,0.0,0.0,0.0,R0573;R0574;R0575;R0576,66ccea2b856a3c0b05945f32;aa515545b1a06b3e7e139494;9109b15085f076175770461c;58984699b9e279c20510c3d6
revised,omitReviewed,QwenNext,I-N,X11,-1.0,0.0,-0.5,R0597;R0598;R0599;R0600,782c237ce2c7a023d5e2033a;cab377ba001db070d155b17d;ab449c4bfe5cc002764329c9;f0ab57741fe9d2396d7f4037
revised,omitReviewed,QwenNext,I-N,X20,-0.5,0.0,0.0,R0605;R0606;R0607;R0608,d842013ce29b69a43af2a2e9;21c4b59ffc43fd8699ff2396;0b72e66630bfcb67d58225fa;44bd3a5f37dd86d56cbb8212
revised,omitReviewed,QwenNext,I-N,X24,0.5,0.0,0.0,R0613;R0614;R0615;R0616,2834504f8c616d1865b5e18f;5110181d9e619cfef7878bb7;88f658f45f857aacaa158a08;1311387801d88a8baadc3736
revised,omitReviewed,QwenNext,B-C,F01,0.0,0.0,0.0,R0521;R0522;R0523;R0524,b501f51678ecf80ca9355086;72263759d22407e61369c526;91dbfb9c629e326be654c746;3a60f8a18dd75ad6ac7e4297
revised,omitReviewed,QwenNext,B-C,F02,0.0,0.5,-0.5,R0529;R0530;R0531;R0532,ce2721e702acf01f7db7ddf2;a446b5388afc8b523c007a48;6699c13e003bddf1a015b743;8121536f2e77a4e25a7cbe2c
revised,omitReviewed,QwenNext,B-C,F04,0.0,0.0,0.0,R0537;R0538;R0539;R0540,7f80d0374419b1b0660d8146;05caed6bc1fc7e86cb61d7a2;367866c96bd84145a890d152;45e6b0c4b19ee42b758f6f3b
revised,omitReviewed,QwenNext,B-C,F08,0.0,0.0,0.0,R0545;R0546;R0547;R0548,6b77810ceb2d7f7c52f1a76c;e7a9c4ff37f045a130304194;e066f6216859f4ea01a27e31;419204b051a6231e867d0ddf
revised,omitReviewed,QwenNext,B-C,F17,0.0,0.0,0.0,R0553;R0554;R0555;R0556,40fa2b162c4f259b737289b3;a05a21dcd839a1476e58270f;1b1936908cf6d55e5f7f7612;c8d6e945e017b06e3a9ecd48
revised,omitReviewed,QwenNext,B-C,F20,0.0,0.0,0.0,R0561;R0562;R0563;R0564,87ca3fceab71751263547eb7;17fa30ce0044805cae644905;3bcbbb3c826c24d4419fda2b;4b073213532c72384b3ce5cd
revised,omitReviewed,QwenNext,B-C,X02,0.0,0.0,0.0,R0569;R0570;R0571;R0572,fb347842662f449a7619327d;c763215aa47a8a9332b837c6;c82a54b725cfa58b08a01a2c;f1efcbc5e38fa0a750bb6fbb
revised,omitReviewed,QwenNext,B-C,X11,0.0,0.0,0.0,R0593;R0594;R0595;R0596,464127a38a3db24832ccc658;3240c22dca80f7d07ac0de8d;eabeec11f9f9b17b85aab7ac;1bf6bacf0e1d4f30d24931b3
revised,omitReviewed,QwenNext,B-C,X20,-0.5,0.0,0.0,R0601;R0602;R0603;R0604,8a76b44f2a37bcd59adb9d73;aa0b1ea8c96a03721332196d;aeaef17cd4cadbe71eedf423;4a3e9986b0f06596093677cb
revised,omitReviewed,QwenNext,B-C,X24,0.0,0.0,0.0,R0609;R0610;R0611;R0612,409b10bd29fe359f6b665a76;eb7edecc90078c8e6b4d0f63;137c1847236decde933a1430;d7d2d2fcffd90dd6d2de7f78
revised,omitReviewed,QwenNext,C-I,F01,0.0,-0.5,0.5,R0523;R0524;R0525;R0526,91dbfb9c629e326be654c746;3a60f8a18dd75ad6ac7e4297;89fd584e34996034cfcde687;5d04565c0801eef687f86a26
revised,omitReviewed,QwenNext,C-I,F02,0.0,0.5,-0.5,R0531;R0532;R0533;R0534,6699c13e003bddf1a015b743;8121536f2e77a4e25a7cbe2c;df1da671979986bd16000415;776203fa8ba16391483e9b0f
revised,omitReviewed,QwenNext,C-I,F04,0.0,0.0,0.0,R0539;R0540;R0541;R0542,367866c96bd84145a890d152;45e6b0c4b19ee42b758f6f3b;e451878f20564feca7c92494;e89457cb6da9713d3eef5ccd
revised,omitReviewed,QwenNext,C-I,F08,0.0,0.0,0.0,R0547;R0548;R0549;R0550,e066f6216859f4ea01a27e31;419204b051a6231e867d0ddf;07f62830ba9986be23495a2b;738791854c158884a15d85e1
revised,omitReviewed,QwenNext,C-I,F17,0.0,0.0,0.0,R0555;R0556;R0557;R0558,1b1936908cf6d55e5f7f7612;c8d6e945e017b06e3a9ecd48;347799b220b32d70503cfe0c;6822e26005fa599b4cd3cf6f
revised,omitReviewed,QwenNext,C-I,F20,0.0,0.0,0.0,R0563;R0564;R0565;R0566,3bcbbb3c826c24d4419fda2b;4b073213532c72384b3ce5cd;95143ec13496823429646480;9570d6bedf4f9ea75acf2284
revised,omitReviewed,QwenNext,C-I,X02,0.0,0.0,0.0,R0571;R0572;R0573;R0574,c82a54b725cfa58b08a01a2c;f1efcbc5e38fa0a750bb6fbb;66ccea2b856a3c0b05945f32;aa515545b1a06b3e7e139494
revised,omitReviewed,QwenNext,C-I,X11,0.0,0.5,0.0,R0595;R0596;R0597;R0598,eabeec11f9f9b17b85aab7ac;1bf6bacf0e1d4f30d24931b3;782c237ce2c7a023d5e2033a;cab377ba001db070d155b17d
revised,omitReviewed,QwenNext,C-I,X20,0.5,0.0,0.0,R0603;R0604;R0605;R0606,aeaef17cd4cadbe71eedf423;4a3e9986b0f06596093677cb;d842013ce29b69a43af2a2e9;21c4b59ffc43fd8699ff2396
revised,omitReviewed,QwenNext,C-I,X24,0.0,0.0,0.0,R0611;R0612;R0613;R0614,137c1847236decde933a1430;d7d2d2fcffd90dd6d2de7f78;2834504f8c616d1865b5e18f;5110181d9e619cfef7878bb7
revised,omitReviewed,Qwen30,C-N,F01,0.0,0.5,-0.5,R0419;R0420;R0423;R0424,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c;3f51799fedde2844fb15ab4d;f00953226de6149658e7c52b
revised,omitReviewed,Qwen30,C-N,F02,0.0,0.0,0.0,R0427;R0428;R0431;R0432,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b;ba53e69cd771509bedc6d063;4573c1251bdefc3f2f29c37a
revised,omitReviewed,Qwen30,C-N,F04,0.0,0.0,0.0,R0435;R0436;R0439;R0440,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d;05c318f93d64dbdda2dc5c91;73cd8aea5b60d2153fcddbae
revised,omitReviewed,Qwen30,C-N,F08,-0.5,0.0,-0.5,R0443;R0444;R0447;R0448,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963;30271a33e51fbb1042eaabfb;d0ffca0ce3d2aaf4d9b5d6ae
revised,omitReviewed,Qwen30,C-N,F17,-0.5,0.0,-0.5,R0451;R0452;R0455;R0456,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc;e2d2fadb227212468f7a1a0c;43cd32de5de11022dee1fe3d
revised,omitReviewed,Qwen30,C-N,F20,0.0,0.0,0.0,R0459;R0460;R0463;R0464,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf;44e964e1955e3adf3503f2ad;9d5b684471a4f505028ca1c1
revised,omitReviewed,Qwen30,C-N,X02,0.0,0.5,0.0,R0467;R0468;R0471;R0472,5ba2dca65c5a67b1ac865d83;e59e29fbe4279239758600a3;8e225d651f6f8e2bffc32de7;1cab41f278f9e58a2ce1b163
revised,omitReviewed,Qwen30,C-N,X11,-0.5,-0.5,0.5,R0491;R0492;R0495;R0496,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112;71d42e09a3c6a50631ae00f3;2bfb25d372387e2c066b1d99
revised,omitReviewed,Qwen30,C-N,X20,0.0,0.0,0.0,R0499;R0500;R0503;R0504,7762777668a3b73874e19549;d2a88ab122e9880aef362985;301b536677aca25655ca5a32;dbe1381643af0539e188261b
revised,omitReviewed,Qwen30,C-N,X24,0.0,0.0,0.0,R0507;R0508;R0511;R0512,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf;06df9c0846aa58f37ec37079;a55c69d6f64a7d9cddabc8bb
revised,omitReviewed,Qwen30,I-N,F01,0.0,0.5,-0.5,R0421;R0422;R0423;R0424,6fefe0f5b9537eb0df4c9916;8c81ad64d4c883c19535e694;3f51799fedde2844fb15ab4d;f00953226de6149658e7c52b
revised,omitReviewed,Qwen30,I-N,F02,0.0,0.0,0.0,R0429;R0430;R0431;R0432,144d467a2a0f421b26654467;90b7380027fc077ce9d237f2;ba53e69cd771509bedc6d063;4573c1251bdefc3f2f29c37a
revised,omitReviewed,Qwen30,I-N,F04,0.0,0.0,0.0,R0437;R0438;R0439;R0440,3ca7393450e389c40c34bb63;736afe9c892f09623afe656f;05c318f93d64dbdda2dc5c91;73cd8aea5b60d2153fcddbae
revised,omitReviewed,Qwen30,I-N,F08,0.0,0.0,0.0,R0445;R0446;R0447;R0448,4d9597559e1fe69786f398b4;5aae6911c91d9155936326c0;30271a33e51fbb1042eaabfb;d0ffca0ce3d2aaf4d9b5d6ae
revised,omitReviewed,Qwen30,I-N,F17,0.0,0.0,0.0,R0453;R0454;R0455;R0456,f6a0af7652810d1c24baeea6;3f4b01f38a8b35b4d07456a9;e2d2fadb227212468f7a1a0c;43cd32de5de11022dee1fe3d
revised,omitReviewed,Qwen30,I-N,F20,0.0,0.0,0.0,R0461;R0462;R0463;R0464,a221f335b27580bb804fd8ee;23e4c6f4f4240e0ff35bcd56;44e964e1955e3adf3503f2ad;9d5b684471a4f505028ca1c1
revised,omitReviewed,Qwen30,I-N,X11,0.0,0.0,0.0,R0493;R0494;R0495;R0496,eb82a77f5b20af5c8cc4c941;7505cde5d502dffe4ce8c482;71d42e09a3c6a50631ae00f3;2bfb25d372387e2c066b1d99
revised,omitReviewed,Qwen30,I-N,X20,0.0,-0.5,0.5,R0501;R0502;R0503;R0504,a3e80b9a0c8d5d288fbc0f62;76c1cb23ddd41d77d6f3547a;301b536677aca25655ca5a32;dbe1381643af0539e188261b
revised,omitReviewed,Qwen30,I-N,X24,0.0,0.0,0.0,R0509;R0510;R0511;R0512,8ef96f66674ea7567bfa5e62;42fdea981748ed176958b28c;06df9c0846aa58f37ec37079;a55c69d6f64a7d9cddabc8bb
revised,omitReviewed,Qwen30,B-C,F01,0.0,0.5,-0.5,R0417;R0418;R0419;R0420,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a;74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
revised,omitReviewed,Qwen30,B-C,F02,0.0,0.0,0.0,R0425;R0426;R0427;R0428,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1;cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
revised,omitReviewed,Qwen30,B-C,F04,0.0,0.0,0.0,R0433;R0434;R0435;R0436,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1;e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
revised,omitReviewed,Qwen30,B-C,F08,0.5,0.0,0.5,R0441;R0442;R0443;R0444,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9;c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
revised,omitReviewed,Qwen30,B-C,F17,0.5,0.5,0.0,R0449;R0450;R0451;R0452,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a;9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
revised,omitReviewed,Qwen30,B-C,F20,0.0,0.0,0.0,R0457;R0458;R0459;R0460,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d;a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
revised,omitReviewed,Qwen30,B-C,X11,0.0,-0.5,0.0,R0489;R0490;R0491;R0492,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6;7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
revised,omitReviewed,Qwen30,B-C,X20,0.0,0.0,0.0,R0497;R0498;R0499;R0500,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58;7762777668a3b73874e19549;d2a88ab122e9880aef362985
revised,omitReviewed,Qwen30,B-C,X24,0.0,0.0,0.0,R0505;R0506;R0507;R0508,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef;198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
revised,omitReviewed,Qwen30,C-I,F01,0.0,0.0,0.0,R0419;R0420;R0421;R0422,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c;6fefe0f5b9537eb0df4c9916;8c81ad64d4c883c19535e694
revised,omitReviewed,Qwen30,C-I,F02,0.0,0.0,0.0,R0427;R0428;R0429;R0430,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b;144d467a2a0f421b26654467;90b7380027fc077ce9d237f2
revised,omitReviewed,Qwen30,C-I,F04,0.0,0.0,0.0,R0435;R0436;R0437;R0438,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d;3ca7393450e389c40c34bb63;736afe9c892f09623afe656f
revised,omitReviewed,Qwen30,C-I,F08,-0.5,0.0,-0.5,R0443;R0444;R0445;R0446,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963;4d9597559e1fe69786f398b4;5aae6911c91d9155936326c0
revised,omitReviewed,Qwen30,C-I,F17,-0.5,0.0,-0.5,R0451;R0452;R0453;R0454,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc;f6a0af7652810d1c24baeea6;3f4b01f38a8b35b4d07456a9
revised,omitReviewed,Qwen30,C-I,F20,0.0,0.0,0.0,R0459;R0460;R0461;R0462,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf;a221f335b27580bb804fd8ee;23e4c6f4f4240e0ff35bcd56
revised,omitReviewed,Qwen30,C-I,X11,-0.5,-0.5,0.5,R0491;R0492;R0493;R0494,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112;eb82a77f5b20af5c8cc4c941;7505cde5d502dffe4ce8c482
revised,omitReviewed,Qwen30,C-I,X20,0.0,0.5,-0.5,R0499;R0500;R0501;R0502,7762777668a3b73874e19549;d2a88ab122e9880aef362985;a3e80b9a0c8d5d288fbc0f62;76c1cb23ddd41d77d6f3547a
revised,omitReviewed,Qwen30,C-I,X24,0.0,0.0,0.0,R0507;R0508;R0509;R0510,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf;8ef96f66674ea7567bfa5e62;42fdea981748ed176958b28c
revised,omitReviewed,Devstral,C-N,F01,0.0,0.0,0.0,R0315;R0316;R0319;R0320,addbb2f7de8e19eb1c032acc;442bea59b7b7357af1b3908f;33fdd180369a00fad0a69ee7;42bcacfb778b9ef60a12a46a
revised,omitReviewed,Devstral,C-N,F02,0.0,0.0,0.0,R0323;R0324;R0327;R0328,35216375c7cf2d295cfee9b4;ba787db81bb684b48a9cb0ac;05046d98dac8e25a71c32290;f2fa7d4f9b3a739ef660e3fc
